Date,Open,High,Low,Close
5-April-2018,16271.70,16504.84,16271.70,16489.94
6-April-2018,16499.43,16614.35,16441.86,16596.57
9-April-2018,16609.90,16700.30,16598.18,16622.39
10-April-2018,16680.61,16719.82,16578.38,16653.09
11-April-2018,16673.74,16689.58,16562.68,16621.58
12-April-2018,16639.75,16678.89,16567.88,16600.67
13-April-2018,16625.36,16748.49,16615.89,16677.76
16-April-2018,16647.07,16746.46,16567.45,16734.31
17-April-2018,16768.49,16810.71,16700.49,16780.41
18-April-2018,16817.82,16843.62,16729.59,16768.05
19-April-2018,16812.85,16885.70,16788.65,16873.55
20-April-2018,16859.06,16863.44,16741.03,16798.94
23-April-2018,16827.90,16907.17,16770.09,16881.11
24-April-2018,16883.12,16976.33,16856.86,16876.96
25-April-2018,16864.48,16883.35,16758.86,16788.55
26-April-2018,16821.62,16845.25,16732.49,16785.08
27-April-2018,16807.98,16946.65,16807.98,16917.18
30-April-2018,16955.26,17029.33,16935.18,17012.03
2-May-2018,17053.27,17059.37,16749.33,16813.60
3-May-2018,16813.75,16814.63,16564.61,16619.36
4-May-2018,16634.88,16661.56,16531.40,16561.01
7-May-2018,16600.66,16665.14,16562.92,16652.38
8-May-2018,16675.46,16699.71,16596.33,16635.31
9-May-2018,16627.78,16628.95,16513.29,16530.15
10-May-2018,16506.83,16541.58,16260.36,16279.25
11-May-2018,16279.69,16400.13,16235.64,16343.99
14-May-2018,16341.15,16352.15,16184.72,16200.03
15-May-2018,16160.59,16333.98,15999.03,16068.57
16-May-2018,16050.47,16090.00,15910.21,16024.86
17-May-2018,16037.20,16183.56,16032.27,16133.00
18-May-2018,16154.70,16161.67,15879.69,15895.68
21-May-2018,15904.20,15910.91,15606.96,15635.75
22-May-2018,15628.85,15760.64,15564.83,15738.11
23-May-2018,15731.66,15821.96,15683.80,15699.75
24-May-2018,15715.38,15777.21,15587.47,15661.54
25-May-2018,15680.43,15935.29,15679.20,15904.41
28-May-2018,15986.38,16135.44,15979.97,16119.08
29-May-2018,16127.81,16175.63,15993.81,16047.36
30-May-2018,16006.64,16075.56,15922.95,16052.74
31-May-2018,16107.09,16136.67,15986.68,16013.81
1-June-2018,16031.69,16037.11,15820.28,15852.51
4-June-2018,15916.22,15935.32,15696.27,15722.95
5-June-2018,15740.39,15742.25,15428.92,15534.67
6-June-2018,15537.98,15769.48,15499.47,15734.19
7-June-2018,15760.14,15980.72,15760.14,15955.02
8-June-2018,15940.57,16037.04,15888.14,16022.37
11-June-2018,16044.43,16147.66,15988.45,16007.58
12-June-2018,16022.51,16162.43,16011.36,16151.16
13-June-2018,16208.11,16249.16,16063.19,16077.51
14-June-2018,16075.76,16080.89,15980.95,16065.38
15-June-2018,16079.72,16114.01,15963.01,16001.20
18-June-2018,16027.13,16075.79,15949.84,15972.10
19-June-2018,15962.67,15966.17,15764.39,15815.74
20-June-2018,15842.86,15887.51,15795.59,15851.90
21-June-2018,15859.10,15896.13,15758.66,15767.70
22-June-2018,15773.62,15859.34,15687.74,15839.61
25-June-2018,15844.75,15881.87,15683.97,15713.05
26-June-2018,15704.07,15737.36,15642.29,15661.31
27-June-2018,15660.89,15677.95,15391.27,15425.95
28-June-2018,15403.27,15426.74,15152.94,15175.81
29-June-2018,15234.16,15463.31,15227.66,15450.90
2-July-2018,15535.48,15537.84,15252.03,15335.47
3-July-2018,15330.34,15453.97,15268.82,15441.43
4-July-2018,15428.61,15431.61,15294.19,15415.26
5-July-2018,15469.48,15469.48,15290.79,15305.74
6-July-2018,15298.05,15471.20,15266.37,15391.62
9-July-2018,15442.11,15600.14,15442.11,15581.08
10-July-2018,15625.41,15752.16,15621.94,15737.77
11-July-2018,15737.79,15773.49,15620.34,15632.55
12-July-2018,15661.23,15790.94,15535.19,15551.74
13-July-2018,15597.61,15618.77,15402.67,15431.47
16-July-2018,15454.38,15455.99,15042.92,15053.77
17-July-2018,15066.10,15389.24,15019.07,15376.11
18-July-2018,15441.09,15477.72,15137.83,15181.35
19-July-2018,15193.63,15213.06,14999.74,15085.94
20-July-2018,15097.36,15211.85,15042.76,15196.46
23-July-2018,15271.11,15407.44,15217.04,15392.58
24-July-2018,15415.26,15684.03,15414.49,15664.48
25-July-2018,15698.22,15766.34,15613.72,15644.91
26-July-2018,15683.40,15789.13,15659.30,15763.22
27-July-2018,15818.90,15945.88,15811.08,15912.62
30-July-2018,15927.17,15985.57,15862.21,15961.10
31-July-2018,15986.90,16031.23,15944.39,16013.44
1-August-2018,16065.02,16117.41,16002.91,16043.12
2-August-2018,16064.53,16155.27,15925.34,16057.60
3-August-2018,16107.41,16252.74,16104.98,16206.89
6-August-2018,16249.05,16314.14,16210.44,16248.48
7-August-2018,16293.35,16319.78,16137.89,16219.24
8-August-2018,16247.12,16275.17,16178.74,16245.33
9-August-2018,16302.33,16364.76,16280.86,16340.88
10-August-2018,16365.34,16378.64,16188.67,16210.78
13-August-2018,16185.61,16211.44,16061.43,16097.78
14-August-2018,16139.49,16257.46,16095.38,16241.66
16-August-2018,16238.63,16287.13,16117.13,16163.80
17-August-2018,16197.90,16322.19,16197.04,16306.44
20-August-2018,16351.21,16490.76,16351.13,16476.85
21-August-2018,16526.58,16583.31,16481.41,16562.98
23-August-2018,16587.22,16624.28,16517.19,16595.48
24-August-2018,16612.83,16650.37,16472.29,16552.74
27-August-2018,16606.87,16748.84,16605.51,16730.26
28-August-2018,16757.10,16808.55,16654.12,16671.30
29-August-2018,16704.68,16838.80,16693.68,16750.45
30-August-2018,16777.38,16851.40,16749.00,16822.88
31-August-2018,16850.76,16958.08,16791.60,16881.33
3-September-2018,16949.14,17017.26,16778.46,16804.77
4-September-2018,16834.54,16849.78,16329.56,16367.29
5-September-2018,16359.49,16389.48,16077.36,16267.40
6-September-2018,16339.31,16373.23,16219.10,16317.18
7-September-2018,16357.79,16521.84,16288.85,16504.86
10-September-2018,16514.76,16543.26,16204.42,16227.84
11-September-2018,16273.15,16313.83,15992.21,16006.49
12-September-2018,16024.28,16103.16,15850.20,16089.45
14-September-2018,16141.89,16364.51,16141.32,16349.97
17-September-2018,16344.22,16348.73,16169.21,16225.84
18-September-2018,16259.22,16314.25,15968.59,15983.64
19-September-2018,16046.29,16086.58,15790.57,15867.84
21-September-2018,15935.46,16022.53,14797.90,15595.63
24-September-2018,15648.34,15654.61,15174.24,15221.19
25-September-2018,15231.61,15341.73,15013.53,15276.57
26-September-2018,15336.72,15421.74,15252.03,15341.48
27-September-2018,15349.39,15363.66,14982.55,15005.17
28-September-2018,15061.24,15098.22,14619.99,14763.20
1-October-2018,14762.22,14866.51,14433.39,14840.74
3-October-2018,14888.41,14888.41,14642.31,14676.48
4-October-2018,14591.09,14593.57,14271.06,14392.53
5-October-2018,14386.65,14386.65,13923.67,14003.81
8-October-2018,13992.67,13994.61,13553.10,13724.87
9-October-2018,13748.16,13823.18,13538.62,13703.35
10-October-2018,13776.62,14304.47,13776.62,14282.77
11-October-2018,14019.16,14181.09,13789.13,13948.32
12-October-2018,14012.67,14345.49,14011.41,14286.22
15-October-2018,14418.67,14419.41,14223.94,14374.41
16-October-2018,14422.04,14548.49,14405.69,14538.08
17-October-2018,14646.19,14708.24,14201.51,14214.23
19-October-2018,14156.44,14278.94,13950.50,14058.30
22-October-2018,14126.20,14170.59,13935.24,13958.90
23-October-2018,13918.85,13947.24,13717.50,13834.50
24-October-2018,13901.52,14021.44,13818.20,13965.75
25-October-2018,13908.07,13930.56,13751.89,13884.84
26-October-2018,13912.67,14018.96,13707.47,13870.15
29-October-2018,13939.88,14268.97,13866.83,14258.22
30-October-2018,14325.97,14434.48,14257.91,14387.63
31-October-2018,14462.55,14623.12,14324.11,14612.59
1-November-2018,14645.62,14805.90,14644.97,14773.07
2-November-2018,14868.29,15051.13,14857.94,14888.73
5-November-2018,14929.54,14966.95,14766.17,14819.23
6-November-2018,14845.60,14894.84,14705.11,14728.09
7-November-2018,14816.09,14862.26,14797.74,14846.84
9-November-2018,14856.62,14968.34,14803.89,14944.20
12-November-2018,14983.23,15032.46,14796.02,14807.55
13-November-2018,14815.77,14871.05,14650.41,14853.54
14-November-2018,14899.87,14992.61,14848.50,14881.95
15-November-2018,14903.18,15010.16,14811.71,14992.48
16-November-2018,15005.33,15065.32,14929.56,14997.81
19-November-2018,15026.43,15073.54,14999.58,15049.79
20-November-2018,15035.69,15071.67,14869.29,14896.39
21-November-2018,14932.98,15010.93,14872.82,14991.12
22-November-2018,15034.52,15050.39,14861.77,14880.34
26-November-2018,14919.14,14958.75,14793.42,14889.89
27-November-2018,14896.82,14950.61,14862.95,14937.91
28-November-2018,14964.03,14976.49,14844.85,14862.62
29-November-2018,14896.96,14969.01,14894.19,14955.15
30-November-2018,14996.07,15053.96,14972.48,15039.35
3-December-2018,15113.58,15162.39,15052.07,15107.83
4-December-2018,15137.96,15150.83,15084.29,15097.60
5-December-2018,15080.55,15080.55,14850.36,14913.60
6-December-2018,14877.56,14878.16,14671.86,14684.23
7-December-2018,14723.80,14770.93,14613.05,14717.49
10-December-2018,14618.67,14618.83,14406.11,14446.47
11-December-2018,14363.83,14699.32,14297.85,14669.36
12-December-2018,14723.41,15059.89,14718.64,15040.83
13-December-2018,15122.48,15243.58,15085.59,15163.59
14-December-2018,15180.13,15243.55,15113.94,15192.84
17-December-2018,15227.03,15291.48,15199.79,15257.77
18-December-2018,15257.86,15298.95,15207.15,15289.90
19-December-2018,15331.94,15537.27,15331.87,15519.45
20-December-2018,15495.68,15593.11,15424.98,15530.54
21-December-2018,15549.14,15601.46,15235.59,15253.00
24-December-2018,15262.94,15292.43,15144.98,15170.56
26-December-2018,15171.76,15199.26,14907.67,15169.67
27-December-2018,15242.72,15294.90,15186.89,15218.29
28-December-2018,15254.72,15375.86,15246.48,15360.21
31-December-2018,15406.21,15481.52,15397.13,15438.45
1-January-2019,15454.22,15466.19,15374.05,15426.38
2-January-2019,15430.21,15438.43,15214.01,15232.15
3-January-2019,15248.38,15306.59,15057.60,15075.93
4-January-2019,15100.54,15174.96,15027.55,15147.60
7-January-2019,15198.46,15259.73,15128.50,15152.18
8-January-2019,15146.71,15175.69,15103.61,15127.22
9-January-2019,15165.58,15202.18,15044.96,15121.60
10-January-2019,15137.99,15210.79,15109.37,15196.40
11-January-2019,15223.94,15238.04,15124.13,15177.03
14-January-2019,15179.47,15179.47,15052.62,15102.15
15-January-2019,15116.36,15206.03,15115.12,15190.17
16-January-2019,15194.57,15277.76,15170.93,15187.14
17-January-2019,15203.81,15248.07,15078.14,15142.33
18-January-2019,15158.00,15182.12,15014.43,15023.39
21-January-2019,15061.21,15075.15,14913.73,14939.22
22-January-2019,14930.24,14934.65,14793.41,14925.27
23-January-2019,14950.78,14999.92,14864.96,14882.86
24-January-2019,14898.69,14927.94,14830.01,14860.03
25-January-2019,14887.41,14927.06,14630.73,14681.82
28-January-2019,14694.03,14701.42,14363.27,14411.54
29-January-2019,14396.32,14512.07,14316.21,14468.09
30-January-2019,14511.81,14520.98,14426.87,14499.48
31-January-2019,14555.48,14579.93,14435.04,14560.09
1-February-2019,14602.27,14764.48,14525.85,14641.38
4-February-2019,14671.76,14674.15,14447.50,14521.40
5-February-2019,14525.24,14592.49,14402.75,14442.29
6-February-2019,14455.78,14467.31,14298.58,14425.08
7-February-2019,14436.12,14594.29,14422.31,14531.99
8-February-2019,14534.78,14534.78,14303.42,14328.81
11-February-2019,14316.70,14328.00,14100.96,14117.55
12-February-2019,14115.60,14185.74,14075.59,14108.64
13-February-2019,14124.79,14171.84,14015.19,14035.22
14-February-2019,14037.12,14118.44,13963.44,14107.61
15-February-2019,14131.92,14132.56,13862.92,13940.54
18-February-2019,13953.72,13960.09,13784.78,13795.46
19-February-2019,13787.11,13973.82,13786.28,13866.46
20-February-2019,13884.27,14015.21,13884.27,13992.24
21-February-2019,14031.98,14128.63,14013.92,14115.65
22-February-2019,14132.67,14183.89,14097.79,14169.74
25-February-2019,14219.19,14245.62,14198.95,14229.98
26-February-2019,14177.94,14250.44,13952.16,14192.09
27-February-2019,14239.20,14423.10,14162.38,14249.11
28-February-2019,14302.20,14342.87,14242.05,14318.36
1-March-2019,14362.84,14511.63,14362.84,14502.82
5-March-2019,14535.18,14805.31,14520.06,14794.30
6-March-2019,14847.27,14959.77,14829.99,14866.19
7-March-2019,14892.09,14924.35,14798.31,14815.84
8-March-2019,14838.68,14840.92,14729.48,14804.21
11-March-2019,14835.44,15108.57,14834.38,15094.66
12-March-2019,15157.59,15270.42,15151.52,15192.84
13-March-2019,15219.08,15248.79,15111.35,15127.93
14-March-2019,15141.35,15200.51,15062.13,15088.31
15-March-2019,15116.35,15213.69,15110.13,15171.52
18-March-2019,15212.79,15273.86,15117.02,15141.05
19-March-2019,15189.37,15237.88,15152.92,15220.06
20-March-2019,15236.76,15243.68,15144.82,15165.72
22-March-2019,15197.97,15252.04,15067.02,15076.89
25-March-2019,15039.38,15041.46,14887.89,14916.40
26-March-2019,14948.04,15103.26,14942.12,15079.33
27-March-2019,15133.61,15257.64,15130.68,15167.69
28-March-2019,15232.69,15377.47,15202.07,15328.21
29-March-2019,15366.19,15500.03,15364.86,15479.62
1-April-2019,15516.86,15651.58,15516.86,15560.12
2-April-2019,15598.02,15624.92,15509.19,15553.75
3-April-2019,15595.33,15661.95,15413.88,15434.09
4-April-2019,15471.19,15473.74,15342.08,15412.64
5-April-2019,15441.74,15528.05,15439.04,15509.36
8-April-2019,15545.48,15557.48,15353.29,15397.94
9-April-2019,15406.99,15432.28,15272.04,15420.48
10-April-2019,15424.01,15475.06,15356.77,15368.86
11-April-2019,15384.83,15402.70,15317.00,15382.26
12-April-2019,15398.30,15442.98,15375.51,15426.45
15-April-2019,15455.37,15537.81,15453.59,15501.89
16-April-2019,15538.01,15552.51,15512.59,15521.00
18-April-2019,15551.58,15568.43,15351.38,15382.57
22-April-2019,15383.72,15384.77,15133.21,15147.84
23-April-2019,15172.17,15220.16,15102.53,15153.10
24-April-2019,15184.16,15225.34,15118.90,15218.34
25-April-2019,15244.27,15280.03,15114.06,15130.25
26-April-2019,15165.16,15183.21,15023.04,15063.99
30-April-2019,15084.26,15084.41,14825.43,14889.42
2-May-2019,14911.12,14929.23,14776.38,14798.23
3-May-2019,14802.48,14855.80,14743.12,14783.35
6-May-2019,14757.90,14757.90,14643.52,14666.36
7-May-2019,14696.56,14756.17,14502.45,14522.69
8-May-2019,14514.81,14514.81,14364.83,14383.19
9-May-2019,14387.94,14399.65,14265.45,14355.43
10-May-2019,14369.47,14432.10,14343.54,14389.76
13-May-2019,14382.45,14385.46,14106.74,14124.59
14-May-2019,14120.94,14261.50,14003.69,14212.57
15-May-2019,14231.07,14279.14,14094.86,14117.42
16-May-2019,14139.89,14175.31,14037.72,14154.88
17-May-2019,14154.90,14326.09,14141.98,14308.36
20-May-2019,14561.07,14830.82,14559.09,14819.44
21-May-2019,14868.17,14874.53,14652.93,14695.42
22-May-2019,14711.64,14714.50,14548.63,14671.83
23-May-2019,14804.64,14999.35,14610.59,14650.37
24-May-2019,14704.50,14973.71,14679.70,14945.24
27-May-2019,14964.23,15121.87,14925.93,15113.95
28-May-2019,15158.79,15180.57,15090.56,15127.43
29-May-2019,15142.76,15142.93,14981.62,15001.67
30-May-2019,15032.30,15081.73,14999.50,15061.35
31-May-2019,15081.45,15198.27,14999.34,15096.18
3-June-2019,15121.56,15248.47,15069.27,15232.49
4-June-2019,15243.70,15328.51,15187.40,15199.62
6-June-2019,15228.29,15228.29,14907.48,14931.08
7-June-2019,14955.19,14999.32,14791.41,14906.38
10-June-2019,14940.04,15022.22,14873.89,14923.07
11-June-2019,14954.69,15055.14,14889.22,15040.87
12-June-2019,15030.77,15049.53,14910.54,14922.46
13-June-2019,14926.75,14926.79,14745.76,14872.97
14-June-2019,14882.04,14885.49,14688.74,14720.99
17-June-2019,14725.25,14727.01,14507.60,14531.27
18-June-2019,14559.78,14631.29,14482.91,14542.90
19-June-2019,14581.41,14658.47,14390.20,14443.05
20-June-2019,14462.97,14704.45,14376.52,14680.10
21-June-2019,14684.75,14688.53,14569.20,14624.59
24-June-2019,14628.06,14652.85,14550.25,14578.30
25-June-2019,14586.34,14684.13,14535.13,14674.39
26-June-2019,14669.25,14812.56,14636.90,14799.20
27-June-2019,14809.80,14873.85,14792.33,14852.82
28-June-2019,14884.54,14884.54,14789.20,14808.34
1-July-2019,14837.03,14899.20,14832.40,14888.98
2-July-2019,14914.08,14952.91,14839.96,14945.50
3-July-2019,14974.24,14984.17,14933.94,14961.86
4-July-2019,14986.58,15010.30,14916.40,14933.45
5-July-2019,14957.61,14964.89,14697.65,14725.65
8-July-2019,14730.14,14730.14,14393.94,14432.53
9-July-2019,14451.14,14539.36,14337.46,14524.13
10-July-2019,14546.65,14587.60,14402.96,14414.48
11-July-2019,14440.40,14502.47,14426.66,14494.66
12-July-2019,14515.44,14619.09,14493.70,14553.88
15-July-2019,14595.06,14595.06,14409.93,14465.79
16-July-2019,14488.20,14571.38,14432.39,14565.01
17-July-2019,14586.68,14621.16,14523.54,14542.45
18-July-2019,14564.21,14564.21,14356.10,14363.70
19-July-2019,14397.17,14412.34,14047.27,14078.34
22-July-2019,14083.84,14084.06,13908.90,13994.18
23-July-2019,14014.42,14040.23,13872.97,13915.49
24-July-2019,13907.79,13930.67,13678.16,13709.77
25-July-2019,13728.49,13827.99,13708.13,13782.89
26-July-2019,13810.82,13876.94,13741.61,13856.19
29-July-2019,13879.25,13880.26,13702.02,13762.90
30-July-2019,13775.50,13836.11,13520.62,13546.02
31-July-2019,13531.54,13667.53,13365.52,13643.38
1-August-2019,13628.28,13670.68,13426.96,13526.52
2-August-2019,13516.33,13612.59,13335.70,13546.92
5-August-2019,13514.85,13514.85,13255.68,13376.45
6-August-2019,13346.20,13591.58,13331.44,13569.21
7-August-2019,13601.62,13676.11,13486.54,13508.87
8-August-2019,13522.07,13587.29,13414.30,13566.11
9-August-2019,13599.59,13756.88,13597.97,13670.05
13-August-2019,13681.50,13681.50,13344.45,13362.90
14-August-2019,13416.41,13489.28,13340.68,13477.05
16-August-2019,13471.15,13505.91,13336.78,13490.90
19-August-2019,13536.55,13585.35,13491.82,13518.20
20-August-2019,13547.92,13559.23,13377.59,13436.93
21-August-2019,13470.15,13473.89,13228.24,13259.48
22-August-2019,13248.74,13248.74,13050.72,13080.60
23-August-2019,13080.91,13227.80,12914.63,13202.08
26-August-2019,13379.29,13422.45,13144.28,13409.51
27-August-2019,13448.30,13530.41,13430.60,13479.95
28-August-2019,13485.42,13534.72,13299.39,13355.69
29-August-2019,13367.57,13367.57,13238.26,13333.24
30-August-2019,13384.94,13483.31,13318.04,13467.55
3-September-2019,13448.03,13448.03,13228.77,13245.58
4-September-2019,13261.37,13279.24,13119.37,13263.58
5-September-2019,13294.38,13327.17,13253.18,13283.01
6-September-2019,13301.85,13374.79,13269.09,13364.63
9-September-2019,13383.91,13506.47,13335.13,13494.62
11-September-2019,13504.80,13647.07,13504.76,13634.67
12-September-2019,13674.73,13731.24,13591.47,13610.09
13-September-2019,13648.35,13675.20,13502.31,13665.59
16-September-2019,13648.25,13703.74,13593.03,13628.07
17-September-2019,13650.60,13671.09,13367.24,13386.86
18-September-2019,13439.98,13477.58,13359.35,13439.30
19-September-2019,13452.50,13455.77,13247.70,13285.34
20-September-2019,13310.63,14154.33,13221.91,14120.07
23-September-2019,14277.24,14643.53,14276.28,14554.46
24-September-2019,14593.30,14631.04,14415.86,14480.70
25-September-2019,14483.73,14483.73,14189.56,14225.12
26-September-2019,14252.15,14403.22,14243.51,14355.70
27-September-2019,14372.07,14394.33,14244.86,14265.99
30-September-2019,14291.49,14294.58,14016.45,14104.13
1-October-2019,14162.96,14193.33,13720.89,13886.42
3-October-2019,13886.06,13945.32,13771.71,13844.48
4-October-2019,13888.77,13923.46,13688.79,13713.79
7-October-2019,13747.84,13747.84,13577.04,13680.62
9-October-2019,13717.70,13880.36,13624.80,13869.35
10-October-2019,13867.58,13867.58,13731.74,13748.11
11-October-2019,13795.59,13879.11,13697.09,13780.99
14-October-2019,13821.94,13924.02,13793.46,13841.01
15-October-2019,13864.97,13971.09,13851.63,13940.15
16-October-2019,13959.85,14015.15,13889.35,13920.41
17-October-2019,13934.27,14179.41,13911.95,14167.37
18-October-2019,14195.36,14441.02,14158.81,14420.25
22-October-2019,14461.05,14521.18,14394.49,14407.36
23-October-2019,14418.70,14460.24,14328.82,14395.58
24-October-2019,14436.04,14461.33,14295.23,14339.07
25-October-2019,14362.89,14406.08,14272.00,14341.76
27-October-2019,14420.56,14461.71,14420.50,14441.06
29-October-2019,14466.00,14629.35,14421.98,14602.54
30-October-2019,14665.36,14706.64,14604.40,14697.15
31-October-2019,14738.30,14885.31,14731.64,14864.50
1-November-2019,14888.87,14979.58,14875.16,14890.58
4-November-2019,14930.04,15017.72,14878.55,14892.15
5-November-2019,14913.69,14929.64,14713.37,14723.75
6-November-2019,14766.54,14805.68,14666.26,14746.22
7-November-2019,14829.85,14861.00,14791.17,14848.19
8-November-2019,14881.64,14906.12,14712.90,14731.11
11-November-2019,14765.94,14819.89,14714.79,14774.35
13-November-2019,14805.63,14855.65,14634.95,14660.03
14-November-2019,14683.82,14709.66,14577.09,14679.94
15-November-2019,14718.55,14815.57,14704.94,14772.99
18-November-2019,14819.65,14850.63,14787.33,14837.53
19-November-2019,14872.48,14876.11,14794.53,14830.49
20-November-2019,14873.70,14917.79,14831.58,14867.92
21-November-2019,14905.66,14921.78,14746.68,14758.72
22-November-2019,14777.05,14779.53,14662.79,14738.67
25-November-2019,14767.02,14918.32,14759.58,14910.95
26-November-2019,14958.01,15002.86,14771.65,14793.85
27-November-2019,14821.63,14936.60,14811.31,14915.29
28-November-2019,14938.88,15069.70,14930.52,15060.54
29-November-2019,15103.19,15167.09,15017.62,15084.86
2-December-2019,15098.63,15107.19,14934.36,14968.21
3-December-2019,15023.51,15027.04,14792.83,14826.52
4-December-2019,14817.27,14914.97,14763.57,14903.31
5-December-2019,14921.81,14948.61,14837.59,14855.04
6-December-2019,14881.33,14910.70,14621.44,14667.37
9-December-2019,14721.75,14793.56,14616.20,14683.30
10-December-2019,14713.02,14713.02,14501.41,14519.78
11-December-2019,14552.88,14608.50,14493.41,14595.45
12-December-2019,14631.00,14722.52,14619.19,14695.67
13-December-2019,14741.46,14836.11,14738.40,14830.40
16-December-2019,14864.95,14876.52,14749.28,14762.39
17-December-2019,14787.90,14831.69,14756.33,14818.14
18-December-2019,14835.24,14839.62,14738.13,14789.29
19-December-2019,14799.28,14831.64,14760.50,14814.16
20-December-2019,14818.81,14881.99,14808.92,14835.97
23-December-2019,14845.27,14891.30,14776.68,14822.60
24-December-2019,14847.92,14857.92,14803.65,14820.15
26-December-2019,14833.26,14849.03,14792.00,14800.63
27-December-2019,14830.97,14942.07,14826.64,14929.22
30-December-2019,14954.93,15002.47,14934.55,14972.27
31-December-2019,14986.25,15005.74,14955.47,14967.83
1-January-2020,14981.60,15034.08,14971.01,14998.63
2-January-2020,15030.86,15187.98,15021.31,15182.40
3-January-2020,15206.63,15206.63,15074.08,15114.55
6-January-2020,15104.67,15104.67,14751.30,14765.85
7-January-2020,14837.66,14975.93,14807.74,14861.91
8-January-2020,14810.77,14884.50,14696.26,14873.91
9-January-2020,14945.11,15115.83,14943.82,15097.79
10-January-2020,15134.03,15237.84,15132.86,15158.92
13-January-2020,15201.77,15294.54,15190.06,15290.11
14-January-2020,15327.46,15429.96,15299.41,15405.13
15-January-2020,15428.51,15513.72,15373.44,15506.23
16-January-2020,15548.60,15643.72,15532.03,15625.23
17-January-2020,15642.75,15739.28,15596.10,15708.97
20-January-2020,15763.34,15781.22,15607.31,15618.86
21-January-2020,15616.47,15660.27,15554.81,15586.67
22-January-2020,15618.17,15647.56,15525.51,15536.63
23-January-2020,15555.37,15726.79,15545.79,15701.81
24-January-2020,15696.02,15860.86,15668.50,15822.54
27-January-2020,15815.76,15918.27,15739.04,15759.01
28-January-2020,15785.42,15812.60,15650.27,15677.67
29-January-2020,15723.24,15856.21,15723.24,15754.41
30-January-2020,15777.20,15777.80,15533.63,15556.34
31-January-2020,15586.18,15609.15,15448.57,15462.01
1-February-2020,15478.43,15601.67,15065.50,15119.65
3-February-2020,15151.25,15346.46,15052.26,15288.92
4-February-2020,15362.10,15543.09,15361.28,15498.75
5-February-2020,15549.68,15746.50,15547.12,15708.17
6-February-2020,15751.32,15885.77,15724.95,15834.95
7-February-2020,15866.27,15918.94,15825.84,15904.71
10-February-2020,15928.45,15928.58,15751.42,15780.73
11-February-2020,15845.81,15922.66,15819.79,15835.65
12-February-2020,15892.03,15930.78,15780.98,15788.98
13-February-2020,15807.40,15808.14,15715.58,15786.76
14-February-2020,15799.54,15849.13,15645.03,15662.10
17-February-2020,15703.89,15703.89,15511.46,15518.94
18-February-2020,15532.80,15534.14,15287.76,15425.51
19-February-2020,15492.42,15638.35,15487.60,15631.91
20-February-2020,15694.78,15792.49,15631.36,15694.41
24-February-2020,15697.56,15697.56,15421.81,15444.08
25-February-2020,15492.08,15555.62,15352.21,15376.40
26-February-2020,15366.64,15367.32,15133.18,15170.64
27-February-2020,15193.03,15196.97,14953.71,15072.19
28-February-2020,14937.59,14937.59,14495.48,14600.02
2-March-2020,14755.45,14938.01,14424.43,14504.43
3-March-2020,14587.79,14805.79,14546.47,14763.64
4-March-2020,14801.38,14807.68,14338.57,14526.63
5-March-2020,14586.60,14654.03,14483.26,14571.06
6-March-2020,14299.24,14299.24,13964.82,14227.49
9-March-2020,14099.75,14099.75,13440.07,13554.07
11-March-2020,13583.10,13728.50,13395.99,13433.14
12-March-2020,13128.41,13128.41,12220.25,12380.36
13-March-2020,11900.91,12719.91,11248.83,12638.74
16-March-2020,12478.92,12478.92,11848.74,11888.61
17-March-2020,11898.26,12095.24,11640.67,11670.16
18-March-2020,11776.80,11853.87,11014.38,11105.14
19-March-2020,10868.05,11040.38,10303.26,10694.34
20-March-2020,10748.46,11283.76,10650.60,11141.38
23-March-2020,10749.18,10749.18,9690.86,9711.44
24-March-2020,9909.35,10093.66,9555.24,9863.42
25-March-2020,9809.61,10229.42,9736.48,10211.57
26-March-2020,10369.87,10707.84,10205.24,10568.19
27-March-2020,10805.47,11050.41,10417.90,10537.86
30-March-2020,10491.60,10491.60,10194.03,10312.98
31-March-2020,10435.25,10584.24,10352.21,10569.93
1-April-2020,10649.61,10649.61,10275.16,10339.98
3-April-2020,10414.14,10414.31,10190.41,10219.05
7-April-2020,10464.46,10785.41,10428.36,10771.38
8-April-2020,10811.89,11269.59,10688.07,10976.15
9-April-2020,11122.14,11411.79,11119.99,11374.35
13-April-2020,11476.45,11476.45,11157.48,11268.08
15-April-2020,11404.87,11627.19,11304.12,11416.50
16-April-2020,11423.40,11625.87,11332.85,11578.31
17-April-2020,11829.25,11951.02,11674.99,11824.07
20-April-2020,11970.42,11972.39,11778.38,11798.83
21-April-2020,11693.89,11693.89,11435.65,11477.06
22-April-2020,11520.62,11596.23,11316.57,11566.89
23-April-2020,11667.12,11856.79,11636.90,11671.25
24-April-2020,11606.57,11635.08,11447.28,11464.20
27-April-2020,11624.98,11671.01,11595.97,11629.69
28-April-2020,11723.28,11759.83,11581.02,11722.88
29-April-2020,11827.32,11878.24,11771.34,11840.20
30-April-2020,11982.38,12092.77,11959.97,12013.45
4-May-2020,11846.12,11846.12,11467.89,11502.59
5-May-2020,11634.25,11709.47,11379.48,11391.21
6-May-2020,11437.02,11513.63,11286.88,11480.58
7-May-2020,11476.79,11581.94,11400.61,11419.68
8-May-2020,11525.76,11580.31,11402.80,11423.81
11-May-2020,11513.35,11593.51,11475.03,11498.01
12-May-2020,11485.49,11485.49,11255.04,11411.40
13-May-2020,11765.56,11769.40,11493.56,11581.72
